ID,性别,年龄,注册时间,文化程度,毕业院校,学习形式,征信记录,借款用途,还款来源,工作信息,收入情况,网络借贷平台待还余额,成功借款次数,成功还款次数,正常还清次数,逾期（0-15天）还清次数,逾期（15天以上）还清次数,资金运用情况,其他事项,累计借款金额,待还金额,单笔最高借款金额,历史最高负债
127962681,男,36,2017/11/30,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,"27,254.00",1,5,4,1,0,日常消费,暂无,2500.00,1902.74,2500.00,3399.34
127962682,男,22,2016/10/21,无,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,暂未提供,3,13,13,0,0,日常消费,暂无,2800.00,293.28,1000.00,1162.32
127962684,男,30,2016/09/12,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,1,5,4,1,0,日常消费,暂无,1500.00,1119.79,1500.00,2039.64
127962685,男,23,2017/03/12,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,1,7,7,0,0,日常消费,暂无,1000.00,543.60,1000.00,1359.64
127962686,女,29,2017/01/12,无,无,无,有逾期,信用卡,装修,薪资收入,暂未提供,8000-15000（含8000）,5,40,36,3,0,装修,暂无,35132.00,10421.17,12472.00,15733.07
127962687,男,25,2016/08/03,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,1,3,3,0,0,日常消费,暂无,1900.00,0.00,1900.00,2216.79
127962689,男,33,2016/05/29,无,无,无,暂未提供,兼职创业,个人存款,暂未提供,5000-8000（含5000）,暂未提供,1,4,4,0,0,兼职创业,暂无,2500.00,0.00,2500.00,3090.36
127962690,女,35,2017/01/15,专科,西南交通大学,成人,暂未提供,装修,薪资收入,暂未提供,5000-8000（含5000）,"16,466.00",6,41,41,0,0,装修,暂无,12050.00,0.00,4000.00,5081.91
127962692,男,26,2016/05/29,无,无,无,暂未提供,兼职创业,薪资收入,暂未提供,5000-8000（含5000）,"16,750.00",21,135,133,0,0,兼职创业,暂无,35771.00,0.00,4500.00,13701.99
127962693,男,29,2017/05/02,无,无,无,暂未提供,生产经营,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,0,0,0,0,0,生产经营,暂无,0.00,0.00,0.00,0.00
127962694,男,21,2017/06/25,无,无,无,暂未提供,医疗,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,8,23,23,0,0,医疗,暂无,13800.00,0.00,3000.00,4193.25
127962695,女,28,2018/01/10,无,无,无,暂未提供,兼职创业,经营收入,暂未提供,2000-5000（含2000）,暂未提供,4,13,10,3,0,兼职创业,暂无,9500.00,5676.78,6000.00,8158.20
127962697,女,26,2017/03/13,无,无,无,暂未提供,日常消费,经营收入,私营业主,15000及以上,暂未提供,9,45,41,3,0,日常消费,暂无,31752.00,5397.91,6000.00,16045.00
127962698,男,38,2015/07/28,无,无,无,暂未提供,装修,经营收入,私营业主,8000-15000（含8000）,暂未提供,1,7,7,0,0,装修,暂无,4000.00,1986.95,4000.00,4812.68
127962699,男,29,2018/04/01,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,2,9,5,4,0,日常消费,暂无,6956.00,5114.81,6000.00,8158.68
127962700,男,20,2018/02/22,无,无,无,暂未提供,医疗,薪资收入,私营业主,8000-15000（含8000）,暂未提供,0,0,0,0,0,医疗,暂无,0.00,0.00,0.00,0.00
127962701,男,27,2018/01/08,无,无,无,有逾期,其他贷款,旅游,薪资收入,暂未提供,8000-15000（含8000）,2,8,8,0,0,旅游,暂无,2000.00,853.08,2000.00,2719.24
127962703,男,19,2018/09/10,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,1,0,0,0,0,日常消费,暂无,1750.00,2289.78,1750.00,0.00
127962704,女,32,2017/04/08,无,无,无,暂未提供,日常消费,薪资收入,私营业主,15000及以上,暂未提供,10,58,55,3,0,日常消费,暂无,36478.00,14273.69,6500.00,18012.82
127962705,女,43,2016/01/11,无,无,无,有逾期,信用卡,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,19,17,1,0,日常消费,暂无,3356.00,0.00,1500.00,1743.48
127962707,男,41,2015/07/04,无,无,无,暂未提供,日常消费,薪资收入,私营业主,8000-15000（含8000）,"101,974.00",7,43,42,1,0,日常消费,暂无,30094.00,6111.14,6000.00,11917.62
127962710,男,25,2017/10/23,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,2,5,3,2,0,日常消费,暂无,5500.00,2216.34,3500.00,4038.04
127962713,男,37,2013/12/23,无,无,无,暂未提供,兼职创业,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,1,6,5,1,0,兼职创业,暂无,4000.00,0.00,4000.00,4567.44
127962714,女,37,2016/04/04,无,无,无,暂未提供,日常消费,经营收入,暂未提供,15000及以上,"10,000.00",1,0,0,0,0,日常消费,暂无,3000.00,3539.88,3000.00,3539.88
127962715,男,31,2017/03/31,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,1,1,0,1,0,日常消费,暂无,1000.00,0.00,1000.00,1105.16
127962716,男,47,2014/07/23,无,无,无,有逾期,信用卡,旅游,薪资收入,暂未提供,15000及以上,9,36,36,0,0,旅游,暂无,33104.00,3096.35,7900.00,9609.72
127962719,男,26,2017/05/03,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,9,49,48,1,0,日常消费,暂无,10556.00,3238.46,2205.00,4207.51
127962720,男,19,2018/05/15,无,无,无,暂未提供,医疗,经营收入,暂未提供,5000-8000（含5000）,暂未提供,2,7,7,0,0,医疗,暂无,2200.00,1376.50,1200.00,2310.39
127962722,女,29,2017/09/20,无,无,无,暂未提供,日常消费,经营收入,暂未提供,2000以下,暂未提供,7,35,35,0,0,日常消费,暂无,7708.00,2097.69,1500.00,4435.08
127962723,女,22,2016/08/05,专科,大庆医学高等专科学校,成人,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,1,13,2,9,1,日常消费,暂无,3500.00,0.00,3500.00,3901.36
127962724,男,29,2016/10/21,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,833.00,1,7,4,3,0,日常消费,暂无,6500.00,5148.00,6500.00,8489.00
127962725,男,29,2016/06/07,无,无,无,暂未提供,装修,经营收入,暂未提供,8000-15000（含8000）,暂未提供,1,4,4,0,0,装修,暂无,3000.00,0.00,3000.00,3558.48
127962727,男,40,2017/08/01,无,无,无,有逾期,信用卡,日常消费,薪资收入,私营业主,5000-8000（含5000）,10,48,47,1,0,日常消费,暂无,15802.00,4668.93,4367.00,8839.82
127962728,男,31,2016/02/20,无,无,无,暂未提供,装修,经营收入,私营业主,5000-8000（含5000）,暂未提供,1,3,3,0,0,装修,暂无,1000.00,0.00,1000.00,1166.73
127962729,男,29,2017/06/20,无,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,暂未提供,4,27,27,0,0,日常消费,暂无,11200.00,0.00,5500.00,7294.00
127962730,男,31,2017/04/09,无,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,暂未提供,3,22,22,0,0,日常消费,暂无,8628.00,0.00,5500.00,6468.84
127962733,女,31,2016/04/21,无,无,无,暂未提供,日常消费,个人存款,私营业主,8000-15000（含8000）,"8,467.00",8,29,22,7,0,日常消费,暂无,22446.00,5737.57,5000.00,10482.33
127962735,男,33,2016/03/22,无,无,无,暂未提供,日常消费,经营收入,私营业主,5000-8000（含5000）,"44,078.00",5,29,26,3,0,日常消费,暂无,15011.00,947.00,4600.00,6123.44
127962736,女,34,2017/04/21,专科,中央广播电视大学,成人,暂未提供,旅游,经营收入,私营业主,15000及以上,暂未提供,3,24,21,3,0,旅游,暂无,11617.00,0.00,6800.00,7647.98
127962738,男,26,2017/08/11,无,无,无,暂未提供,日常消费,经营收入,暂未提供,5000-8000（含5000）,暂未提供,1,3,1,2,0,日常消费,暂无,1400.00,825.93,1400.00,1677.50
127962739,男,19,2017/08/27,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,1,4,4,0,0,日常消费,暂无,1000.00,0.00,1000.00,1359.90
127962741,女,23,2018/04/26,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,1,5,1,3,0,日常消费,暂无,4000.00,3478.80,4000.00,5439.84
127962742,男,26,2017/03/18,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,1,3,3,0,0,日常消费,暂无,2400.00,0.00,2400.00,2616.93
127962744,男,44,2016/03/26,无,无,无,暂未提供,装修,薪资收入,私营业主,5000-8000（含5000）,暂未提供,17,123,95,27,0,装修,暂无,35730.00,4774.86,5521.00,12372.79
127962747,女,26,2017/02/12,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,5,16,16,0,0,日常消费,暂无,5320.00,1318.64,1700.00,2600.83
127962749,女,26,2016/07/17,无,无,无,暂未提供,旅游,经营收入,暂未提供,5000-8000（含5000）,暂未提供,6,33,32,1,0,旅游,暂无,8965.00,0.00,5088.00,9030.05
127962751,男,26,2017/06/12,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,15000及以上,暂未提供,1,1,1,0,0,日常消费,暂无,2000.00,0.00,2000.00,2244.66
127962752,男,25,2015/12/06,无,无,无,暂未提供,医疗,薪资收入,私营业主,5000-8000（含5000）,暂未提供,1,3,2,1,0,医疗,暂无,1015.00,0.00,1015.00,1237.36
127962753,男,21,2017/12/17,无,无,无,暂未提供,日常消费,个人存款,暂未提供,2000-5000（含2000）,暂未提供,1,2,2,0,0,日常消费,暂无,2900.00,2281.12,2900.00,3421.68
127962755,男,21,2017/03/02,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,"13,753.00",7,63,43,20,0,日常消费,暂无,10555.00,0.00,4000.00,5426.60
127962756,女,36,2017/05/25,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,3,30,30,0,0,日常消费,暂无,8658.00,0.00,6500.00,7645.08
127962758,男,31,2016/05/19,专科,四川职业技术学院,普通,暂未提供,日常消费,经营收入,暂未提供,8000-15000（含8000）,"1,664.00",14,85,79,6,0,日常消费,暂无,55169.00,12970.44,11783.00,15726.91
127962760,男,41,2016/11/29,硕士研究生,清华大学,研究生,暂未提供,装修,薪资收入,暂未提供,15000及以上,暂未提供,9,68,60,7,0,装修,暂无,16983.00,842.19,3310.00,9898.90
127962761,男,30,2017/01/13,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,2,7,7,0,0,日常消费,暂无,3100.00,2278.51,2500.00,3399.42
127962762,男,21,2016/12/11,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,1,6,6,0,0,日常消费,暂无,2000.00,0.00,2000.00,2364.66
127962763,女,29,2017/08/07,无,无,无,暂未提供,装修,个人存款,私营业主,2000-5000（含2000）,"2,250.00",4,22,17,5,0,装修,暂无,10084.00,3746.48,3900.00,4837.35
127962764,男,23,2017/04/25,无,无,无,暂未提供,装修,薪资收入,暂未提供,8000-15000（含8000）,"1,000.00",1,0,0,0,0,装修,暂无,4500.00,6099.96,4500.00,6099.96
127962765,女,26,2017/05/01,无,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,"15,632.00",8,32,32,0,0,日常消费,暂无,7710.00,589.78,2300.00,2580.00
127962766,女,37,2017/05/19,无,无,无,暂未提供,日常消费,经营收入,私营业主,8000-15000（含8000）,暂未提供,11,55,44,9,0,日常消费,暂无,25456.00,4757.79,5600.00,10719.60
127962769,女,29,2018/05/29,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,1,3,2,1,0,日常消费,暂无,3000.00,1769.85,3000.00,3566.68
127962772,男,25,2016/05/18,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,3,18,18,0,0,日常消费,暂无,3900.00,951.24,1500.00,3045.72
127962773,男,25,2016/02/10,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,"9,885.00",1,3,3,0,0,日常消费,暂无,2000.00,0.00,2000.00,2470.05
127962776,男,27,2015/05/10,无,无,无,暂未提供,日常消费,经营收入,私营业主,5000-8000（含5000）,暂未提供,2,6,4,2,0,日常消费,暂无,6400.00,0.00,3200.00,3733.59
127962779,男,24,2018/09/06,无,无,无,暂未提供,日常消费,经营收入,暂未提供,8000-15000（含8000）,"47,478.00",0,0,0,0,0,日常消费,暂无,0.00,0.00,0.00,0.00
127962780,男,28,2018/05/13,无,无,无,有逾期,信用卡，其他贷款,医疗,经营收入,私营业主,8000-15000（含8000）,1,3,2,1,0,医疗,暂无,1800.00,1061.94,1800.00,2150.28
127962781,男,30,2016/07/28,无,无,无,无逾期,日常消费,薪资收入,私营业主,8000-15000（含8000）,"13,300.00",18,61,61,0,0,日常消费,暂无,56879.00,0.00,12131.00,19623.49
127962782,女,22,2016/04/30,无,无,无,暂未提供,日常消费,薪资收入,私营业主,8000-15000（含8000）,暂未提供,6,27,27,0,0,日常消费,暂无,13422.00,0.00,4160.00,5865.19
127962783,男,31,2016/10/30,无,无,无,暂未提供,日常消费,经营收入,私营业主,15000及以上,暂未提供,1,6,6,0,0,日常消费,暂无,2000.00,0.00,2000.00,2224.56
127962784,男,24,2016/09/18,无,无,无,暂未提供,日常消费,经营收入,私营业主,15000及以上,暂未提供,1,2,2,0,0,日常消费,暂无,950.00,0.00,950.00,950.00
127962785,女,32,2017/08/07,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,8,30,27,3,0,日常消费,暂无,8625.00,1002.75,1500.00,2838.54
127962786,男,29,2017/08/13,无,无,无,暂未提供,装修,经营收入,暂未提供,8000-15000（含8000）,"103,738.00",1,6,5,1,0,装修,暂无,6100.00,0.00,6100.00,6785.22
127962787,女,23,2016/08/03,专科,重庆大学,网络教育,暂未提供,兼职创业,经营收入,暂未提供,2000-5000（含2000）,"49,053.00",14,132,104,28,0,兼职创业,暂无,27126.00,0.00,4322.00,18920.88
127962790,女,32,2017/07/02,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,1,6,6,0,0,日常消费,暂无,2200.00,0.00,2200.00,2491.08
127962791,男,28,2016/05/23,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,1,3,0,3,0,日常消费,暂无,1800.00,0.00,1800.00,2155.54
127962793,女,19,2018/02/12,无,无,无,暂未提供,兼职创业,薪资收入,暂未提供,2000-5000（含2000）,暂未提供,1,9,9,0,0,兼职创业,暂无,750.00,0.00,750.00,1019.70
127962794,男,23,2015/10/01,专科,东北大学,网络教育,暂未提供,旅游,个人存款,暂未提供,15000及以上,暂未提供,13,75,67,8,0,旅游,暂无,28590.00,2382.72,3440.00,12851.17
127962795,女,28,2017/03/14,本科,九江学院,成人,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,3,19,19,0,0,日常消费,暂无,8800.00,746.24,4000.00,4732.70
127962797,女,34,2015/07/19,无,无,无,暂未提供,日常消费,投资收入,暂未提供,15000及以上,"41,338.00",1,4,4,0,0,日常消费,暂无,8500.00,6980.64,8500.00,10470.96
127962799,男,25,2017/09/15,无,无,无,暂未提供,医疗,经营收入,暂未提供,8000-15000（含8000）,"2,200.00",3,10,9,1,0,医疗,暂无,7300.00,2904.09,3500.00,4197.18
127962800,女,48,2016/11/12,无,无,无,暂未提供,装修,薪资收入,暂未提供,5000-8000（含5000）,"114,383.00",1,12,12,0,0,装修,暂无,20000.00,0.00,20000.00,23363.64
127962801,男,33,2017/06/02,专科,青岛农业大学,普通,暂未提供,日常消费,投资收入,私营业主,5000-8000（含5000）,"43,912.00",4,28,21,7,0,日常消费,暂无,9832.00,2034.42,5600.00,6598.36
127962803,男,28,2016/05/09,本科,大连工业大学,成人,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,3,7,5,2,0,日常消费,暂无,6100.00,0.00,4000.00,4260.54
127962804,男,26,2015/11/28,无,无,无,暂未提供,日常消费,经营收入,暂未提供,8000-15000（含8000）,暂未提供,1,6,6,0,0,日常消费,暂无,1800.00,0.00,1800.00,2030.94
127962805,男,51,2017/01/04,无,无,无,暂未提供,兼职创业,经营收入,私营业主,8000-15000（含8000）,暂未提供,9,47,47,0,0,兼职创业,暂无,27431.00,0.00,12000.00,13934.16
127962806,男,32,2018/02/23,无,无,无,暂未提供,日常消费,经营收入,暂未提供,5000-8000（含5000）,暂未提供,0,0,0,0,0,日常消费,暂无,0.00,0.00,0.00,0.00
127962809,男,28,2017/12/08,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,339.00,3,20,18,2,0,日常消费,暂无,2900.00,587.22,1800.00,2447.88
127962810,女,28,2016/03/18,专科,商丘医学高等专科学校,普通,暂未提供,装修,经营收入,暂未提供,5000-8000（含5000）,暂未提供,21,182,158,23,0,装修,暂无,67348.00,7532.64,6550.00,19768.37
127962812,男,23,2016/12/10,无,无,无,无逾期,旅游,薪资收入,私营业主,5000-8000（含5000）,"27,588.00",2,17,17,0,0,旅游,暂无,8500.00,1585.48,5500.00,6525.63
127962813,男,35,2015/12/05,无,无,无,暂未提供,日常消费,经营收入,公务员,5000-8000（含5000）,暂未提供,11,90,79,11,0,日常消费,暂无,33268.00,0.00,6809.00,13682.03
127962814,男,29,2018/04/05,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,暂未提供,2,8,8,0,0,日常消费,暂无,4668.00,3628.11,4000.00,5439.00
127962815,女,27,2017/09/10,无,无,无,暂未提供,日常消费,薪资收入,私营业主,2000-5000（含2000）,暂未提供,2,16,14,2,0,日常消费,暂无,12500.00,2539.77,9500.00,11363.64
127962816,男,35,2016/07/17,无,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,3,30,7,22,1,日常消费,暂无,5620.00,0.00,3000.00,3362.34
127962818,男,24,2016/07/06,无,无,无,暂未提供,旅游,薪资收入,暂未提供,5000-8000（含5000）,暂未提供,2,9,9,0,0,旅游,暂无,2450.00,0.00,1950.00,2223.60
127962819,男,26,2018/03/30,无,无,无,暂未提供,日常消费,薪资收入,私营业主,8000-15000（含8000）,暂未提供,1,5,4,1,0,日常消费,暂无,2000.00,389.95,2000.00,2359.70
127962821,女,34,2017/04/05,本科,黑龙江大学,普通,暂未提供,旅游,经营收入,暂未提供,8000-15000（含8000）,"10,809.00",8,36,35,1,0,旅游,暂无,26430.00,0.00,19800.00,21923.24
127962822,男,35,2016/12/26,无,无,无,暂未提供,日常消费,薪资收入,工薪族,暂未提供,暂未提供,1,3,3,0,0,日常消费,暂无,2100.00,0.00,2100.00,2408.07
127962823,男,28,2017/07/10,无,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,暂未提供,1,3,3,0,0,日常消费,暂无,1800.00,0.00,1800.00,2109.12
127962825,男,31,2017/06/21,无,无,无,暂未提供,装修,经营收入,私营业主,2000-5000（含2000）,"2,238.00",2,4,3,1,0,装修,暂无,2000.00,0.00,1000.00,1171.71
127962827,男,29,2016/08/11,无,无,无,暂未提供,旅游,薪资收入,暂未提供,8000-15000（含8000）,暂未提供,5,39,23,16,0,旅游,暂无,11059.00,0.00,4000.00,6066.66
127962830,女,32,2016/06/20,无,无,无,暂未提供,日常消费,经营收入,私营业主,5000-8000（含5000）,"60,326.00",12,56,52,3,0,日常消费,暂无,56129.00,5907.03,15000.00,17910.64
