ID,性别,年龄,文化程度,收入情况,还款来源,征信记录,借款用途,网络借贷平台待还余额,成功借款次数,成功还款次数,正常还清次数,逾期（0-15天）还清次数,逾期（15天以上）还清次数,累计借款金额,待还金额,单笔最高借款金额,历史最高负债
127931389,1,21,0,3,9,0,3,0,7,17,16,1,0,4576,0,700,793.2
127931391,1,37,0,4,3,0,1,0,5,19,19,0,0,18451,0,5700,8843.64
127931392,1,31,0,3,9,0,1,0,8,35,23,1,0,11332,3218.7,3400,4895.81
127931393,1,29,0,3,9,0,1,0,1,12,11,1,0,3240,0,3240,3752.02
127931395,1,24,0,4,9,0,2,500,0,0,0,0,0,0,0,0,0
127931397,1,30,0,3,9,0,1,0,2,9,8,1,0,4720,1440.75,2620,3116.66
127931403,1,50,0,4,3,0,1,0,5,31,18,1,0,18923,3417.07,9300,11732.93
127931404,1,23,0,3,3,0,1,51800,1,4,1,1,0,15400,17268.2,15400,20721.84
127931405,0,24,0,2,9,0,1,18215,0,0,0,0,0,0,0,0,0
127931406,1,34,0,3,9,0,1,0,10,59,59,0,0,18640,3885.96,3653,7703.51
127931409,0,28,0,4,3,0,1,0,2,6,6,0,0,9290,7558.12,8000,9854.88
127931410,1,22,0,4,9,0,1,0,1,6,6,0,0,1250,0,1250,1427.88
127931411,1,36,0,5,9,0,1,0,6,59,50,1,0,39066,10080.48,13463,19385.45
127931412,1,21,0,2,9,0,1,2200,7,65,64,1,0,7039,808.6,1530,2407.12
127931414,1,38,0,2,3,0,1,0,13,53,47,1,0,16954,0,3096,6267.46
127931415,1,37,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0
127931419,1,36,0,5,9,0,2,87538,1,3,1,1,0,7000,4129.83,7000,8308.51
127931420,0,21,0,4,9,0,1,4550,1,5,4,1,0,4800,3396.61,4800,6206.76
127931422,1,18,0,2,9,0,1,0,1,3,3,0,0,500,0,500,679.89
127931426,0,28,1,3,9,0,1,3000,1,2,2,0,0,4750,5383.1,4750,6459.72
127931428,1,45,0,4,3,0,2,22933,1,2,2,0,0,8400,6517.36,8400,9776.04
127931430,1,48,0,5,3,0,2,209473,6,35,33,1,0,19888,2312.48,6600,7776.77
127931431,1,32,2,4,9,0,8,41929,6,22,19,1,0,11824,7495.11,7000,9528.18
127931432,1,22,1,3,9,0,2,6950,1,2,2,0,0,6300,7064.2,6300,8477.04
127931433,1,39,0,3,9,0,3,11088,1,0,0,0,0,2300,2713.8,2300,2713.8
127931435,1,41,0,3,1,0,1,0,1,6,3,1,0,2500,0,2500,2805.84
127931438,1,39,0,3,9,0,2,0,18,158,132,1,0,84233,0,13000,15250.42
127931439,1,22,0,3,9,0,1,15453,4,24,23,1,0,12792,4890.1,5500,6820.19
127931440,1,44,0,5,9,0,1,0,10,52,52,0,0,19900,7061.23,6000,10802.68
127931441,1,41,0,4,9,0,6,0,6,22,22,0,0,10747,0,2500,7146.66
127931445,1,33,0,3,1,0,1,0,2,7,6,1,0,3000,992.75,1500,1904.7
127931446,1,42,1,4,9,0,1,0,4,9,7,1,0,15000,0,15000,16209.99
127931447,1,28,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0
127931451,1,30,1,4,3,0,3,0,5,34,20,1,0,32822,5994.72,11343,17508.69
127931453,1,45,0,4,9,0,1,0,3,10,9,1,0,8000,0,3000,3365.22
127931454,1,20,0,3,7,0,6,0,3,9,4,1,0,1700,0,700,913.48
127931455,1,21,0,3,9,0,1,13739,0,0,0,0,0,0,0,0,0
127931456,1,21,0,2,9,0,1,5500,0,0,0,0,0,0,0,0,0
127931459,1,28,2,4,9,0,6,0,2,10,10,0,0,17385,5218.9,9500,11775.07
127931460,1,29,0,3,3,0,6,0,3,18,6,1,0,13560,4048.6,7000,8775.69
127931461,1,39,0,3,3,0,4,0,1,2,0,1,0,6600,5191.84,6600,7834.2
127931462,1,23,0,2,3,0,2,0,14,47,46,1,0,11800,0,1200,1260.4
127931463,1,29,0,3,4,1,5,0,9,43,37,1,0,10758,2861.22,3800,4480.2
127931465,1,31,0,4,3,0,1,0,3,15,11,1,0,3200,158.38,1200,2700.75
127931466,0,23,0,2,1,0,1,0,15,32,27,0,0,20273,0,1698,2825.5
127931467,1,20,0,2,9,0,3,0,1,2,2,0,0,800,629.24,800,629.24
127931470,1,35,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0
127931472,1,31,1,4,9,0,1,0,11,74,46,1,0,24085,0,5585,13318.72
127931474,1,20,0,3,9,0,1,0,8,21,16,1,0,3748,0,1050,1860.89
127931475,1,25,2,3,5,1,5,19771,18,140,133,1,0,45949,9210.16,8000,17341.54
127931477,1,29,1,3,9,0,1,10541,0,0,0,0,0,0,0,0,0
127931478,0,33,0,4,3,0,6,0,3,25,19,1,0,17842,6195.66,10700,13033.32
127931479,1,22,0,2,9,0,6,0,2,11,11,0,0,8400,1797.04,5000,5709.3
127931482,1,28,0,4,9,0,1,0,1,6,2,1,0,1000,0,1000,1359.6
127931490,1,24,1,3,1,0,3,0,9,38,38,0,0,23007,5125.86,7800,9712.8
127931491,0,27,1,3,9,0,1,0,1,2,1,1,0,11500,9046.4,11500,13569.6
127931492,0,40,0,2,9,0,2,0,13,136,136,0,0,27634,0,5000,12464.14
127931493,1,21,0,2,9,0,1,0,1,4,3,1,0,700,0,700,851.32
127931494,0,23,0,2,1,0,1,0,12,87,71,1,0,12136,4754.1,2091,5956.49
127931497,1,41,0,2,9,0,1,2720,3,23,23,0,0,4006,839.83,2100,2490.96
127931501,1,30,2,5,9,0,1,0,1,2,2,0,0,1800,653.99,1800,1961.97
127931504,0,30,3,2,9,0,1,0,12,120,114,1,0,34542,0,6959,17671.99
127931505,1,36,0,2,3,0,1,0,5,30,9,1,1,6445,0,2260,3377.44
127931508,1,39,0,3,9,0,1,0,2,9,7,1,0,3707,2250.09,2500,3556.7
127931509,1,39,0,2,9,0,1,0,1,4,4,0,0,1000,393.3,1000,1179.9
127931512,1,31,0,4,9,0,1,29974,3,8,7,1,0,4531,2900.4,3000,4079.28
127931514,0,21,0,2,9,0,1,0,4,28,28,0,0,6401,372.14,3250,3850.68
127931515,1,32,0,4,9,0,1,4500,4,21,18,1,0,13044,3357.56,4300,5717.94
127931516,1,36,0,2,9,0,1,0,1,12,4,1,1,2500,0,2500,2988.76
127931518,0,27,0,3,9,0,1,0,1,4,4,0,0,20000,16045.04,20000,24067.56
127931519,0,27,1,3,9,0,1,9654,10,55,45,1,0,18833,0,9500,11753.16
127931520,1,22,0,4,3,0,1,0,3,18,17,1,0,5600,951.28,2000,2404.62
127931521,1,28,0,4,9,0,6,0,18,92,82,1,0,39225,0,9558,16815.8
127931522,1,36,0,3,3,0,1,1333,0,0,0,0,0,0,0,0,0
127931524,1,49,0,3,3,0,1,0,1,8,8,0,0,4000,1739.56,4000,5438.68
127931526,1,29,0,3,9,0,2,0,1,8,3,1,0,3000,1304.68,3000,4079.04
127931527,1,28,0,2,9,0,1,0,1,3,3,0,0,500,294.93,500,294.93
127931528,1,40,0,4,9,0,1,52393,22,162,158,1,0,32323,3540.92,6700,13363.04
127931530,1,23,0,3,9,0,4,6147,5,30,28,1,0,8146,0,2800,5113.24
127931533,0,34,0,4,1,0,1,0,5,31,23,1,0,19463,4350.64,10000,11761.68
127931534,0,30,0,3,3,0,1,0,7,28,28,0,0,9090,1325.58,2000,3311.67
127931535,1,20,1,2,9,0,1,0,9,22,19,1,0,7300,0,1000,1175.82
127931537,1,43,0,2,3,0,1,0,1,3,3,0,0,2000,0,2000,2380.05
127931540,1,28,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127931541,1,28,0,4,3,0,6,0,8,55,37,1,1,16206,0,5000,6729.37
127931542,1,33,0,3,3,0,1,6061,1,4,3,1,0,4000,3625.44,4000,5464.04
127931543,1,42,0,2,3,0,8,0,6,31,27,1,0,9507,2520.78,3000,4441.77
127931544,0,35,0,4,9,0,1,76109,3,25,25,0,0,9673,0,5000,6402.72
127931546,1,20,0,2,9,0,1,0,1,3,3,0,0,500,0,500,544.95
127931548,1,38,0,4,3,0,6,0,8,46,46,0,0,21449,4607.3,6961,9589.95
127931549,1,40,0,4,3,2,6,33952,4,15,15,0,0,7263,1426.92,3000,3426.96
127931551,1,19,0,5,9,0,6,0,1,2,2,0,0,1400,0,1400,1651.92
127931553,1,25,0,2,9,0,2,0,7,53,52,1,0,6500,0,1000,2284.26
127931554,0,27,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
127931558,1,25,2,2,9,0,3,0,7,38,34,1,0,9010,5066.92,3080,6513.48
127931561,0,24,0,2,9,0,1,0,27,111,104,1,0,42000,5536.57,6000,11026.16
127931562,0,37,0,4,1,0,2,1560,3,17,16,1,0,5175,1437,2200,3440.46
127931564,1,49,0,4,4,1,5,0,13,133,132,1,0,44432,8552.9,10210,16007.53
127931565,1,24,0,4,11,1,9,16273,0,0,0,0,0,0,0,0,0
127931566,1,20,0,3,9,0,1,0,1,4,4,0,0,500,0,500,679.86
127931567,1,27,0,2,9,0,1,1716,4,28,22,1,0,3089,811.09,1000,1883.69
127931569,1,41,0,3,9,0,1,29376,6,40,36,1,0,28106,10737.86,7145,13611.09
127931572,1,23,1,3,9,0,2,32224,15,96,85,1,0,30779,10999.3,8000,13045.67
127931574,1,35,0,3,7,0,8,172763,1,0,0,0,0,4500,5309.76,4500,5309.76
127931576,1,33,1,3,3,2,6,218921,16,108,108,0,0,71994,6532.33,15633,19441.19
127931578,1,20,0,2,9,0,1,0,6,38,36,1,0,15543,3064.8,4636,7700.44
127931582,1,30,0,3,9,0,2,0,1,6,2,1,0,8000,0,8000,8802.54
127931584,1,30,2,4,9,0,1,0,6,20,14,1,0,18017,12815.27,6000,14936.48
127931587,1,31,0,4,1,0,1,0,1,12,12,0,0,9000,0,9000,11125.56
127931589,0,31,0,3,9,0,1,0,9,34,27,1,0,14555,2355.99,2790,3325.26
127931591,1,45,0,5,3,0,2,92258,8,52,52,0,0,22543,4386.1,6800,9155.63
127931594,1,25,0,3,9,0,8,9342,1,8,8,0,0,3000,1262.2,3000,3996.6
127931595,0,48,0,3,9,0,3,43604,15,91,74,1,0,85030,9731.33,16759,20096.99
127931596,1,20,0,2,1,0,3,5828,8,40,31,1,0,12044,4254.47,4196,6310.67
127931598,1,28,1,4,9,0,6,0,1,12,11,1,0,15000,0,15000,16892.76
127931601,1,35,1,3,3,0,1,33653,16,99,92,1,0,71964,13007.02,10000,21377.94
127931602,1,39,0,2,1,0,6,0,6,31,27,1,0,10921,868.05,3600,5184.37
127931606,1,32,0,3,1,0,1,0,1,4,3,1,0,1000,0,1000,1384.9
127931608,0,18,0,2,9,0,1,2000,5,20,15,1,0,6080,4111.61,2000,6126.3
127931611,1,24,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127931614,1,32,0,3,1,0,8,0,9,41,27,1,0,14333,2779.8,3870,5516.42
127931615,0,27,0,4,9,0,1,0,14,107,83,1,0,51558,6056.79,7200,21049.54
127931616,0,29,0,4,9,0,1,3000,9,69,36,1,0,20764,3755.7,5321,10670.59
127931617,1,30,0,4,9,0,1,0,2,12,12,0,0,3000,0,1500,1743.48
127931620,1,41,0,3,9,0,1,22140,15,57,56,1,0,22625,2758.25,4200,4759.56
127931622,1,24,0,4,9,0,3,500,0,0,0,0,0,0,0,0,0
127931623,1,30,0,4,9,0,1,6600,15,79,79,0,0,20848.66,1897.46,2553,6760.67
127931624,1,33,0,4,9,0,1,0,7,21,18,1,0,9134,0,1800,3593.12
127931625,0,22,0,2,9,0,3,1435,0,0,0,0,0,0,0,0,0
127931626,1,31,1,3,9,2,1,12835,15,145,131,1,0,46558,8869.58,6700,14438.44
127931627,1,37,0,4,3,0,1,0,1,7,7,0,0,1200,639.85,1200,1631.64
127931630,1,30,0,3,9,2,1,98036,13,94,93,1,0,65115,13580.69,12000,21247.16
127931631,0,30,0,2,9,0,1,0,11,56,49,1,0,19446,4320.43,4000,6082.69
127931632,0,26,0,2,9,0,1,6600,0,0,0,0,0,0,0,0,0
127931634,1,25,0,3,9,0,1,2836,7,40,40,0,0,19303,4105.04,5000,8340.78
127931635,1,36,0,5,3,0,1,0,1,6,5,1,0,9500,0,9500,11042.16
127931636,1,31,0,3,9,0,1,0,6,31,31,0,0,8424,3160.95,4000,4567.44
127931638,1,40,0,4,3,0,3,1470,4,12,11,1,0,14300,5156.4,6500,8254.59
127931639,1,23,0,4,3,0,1,0,1,2,2,0,0,1000,786.56,1000,1179.84
127931640,1,35,0,3,9,0,2,9111,13,79,74,1,0,14555,3889.07,3175,5431.6
127931641,1,32,1,4,9,0,1,68143,11,41,36,1,0,20300,3955.91,5000,7165.04
127931644,0,27,1,3,9,0,1,5061,5,24,24,0,0,22389,6741.16,8160,10362.81
127931645,1,25,1,3,9,0,1,89234,2,6,6,0,0,8000,1523.7,4000,5438.72
127931647,1,26,1,4,9,2,1,105515,20,116,109,1,0,121309,18973.59,22000,28982.95
127931651,1,23,0,2,1,0,1,0,3,24,21,1,0,9516,1316.56,4000,7249.56
127931652,0,25,1,3,9,0,1,92760,0,0,0,0,0,0,0,0,0
127931655,1,31,0,2,9,0,1,1653,3,19,6,1,0,6856,401.48,4000,4569.3
127931656,1,48,0,3,9,0,1,0,19,79,78,1,0,32644,3375.29,3700,8841.91
127931659,1,28,0,4,3,0,6,0,15,51,51,0,0,19500,0,4000,9401.5
127931661,1,29,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0
127931663,1,36,0,3,3,0,2,38228,2,6,6,0,0,17030,6774.96,8530,10832.04
127931666,1,30,0,2,9,0,6,4180,0,0,0,0,0,0,0,0,0
127931668,1,24,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127931669,1,30,0,2,9,0,2,0,1,2,2,0,0,1000,0,1000,1179.9
127931670,1,38,0,3,9,0,1,0,1,1,1,0,0,1000,0,1000,1359.84
127931671,0,26,0,3,9,0,3,0,11,78,71,1,0,37673,6239.99,19906,20169.35
127931674,1,21,0,2,9,0,1,0,8,54,52,1,0,12468,979.86,3791,7199.53
127931676,1,36,0,3,9,0,6,0,3,9,8,0,1,6800,0,2800,3509.46
127931678,1,36,0,3,9,0,1,93295,9,30,29,1,0,22300,5341.08,4500,8616.68
127931680,1,37,0,3,3,0,1,0,2,12,10,1,0,4981,0,3000,3486.96
127931681,1,33,1,4,9,0,1,17970,2,6,3,1,0,8000,0,8000,8521.08
127931682,1,28,0,3,9,0,1,38296,1,6,6,0,0,1000,0,1000,1187.28
127931684,1,29,0,3,9,0,1,0,7,15,15,0,0,6676,3358.18,3000,4119.64
127931685,1,23,0,3,9,0,4,1000,3,20,16,1,0,6070,0,3570,3899.64
127931687,1,24,0,4,9,0,1,0,13,72,72,0,0,24905,999.18,7700,10865.48
127931690,0,20,0,3,9,0,8,0,2,13,10,1,0,2510,0,1260,1599.03
127931692,0,40,0,3,1,0,6,21836,1,4,1,1,0,6300,6350.26,6300,8227.62
127931693,0,33,0,2,9,0,1,97431,0,0,0,0,0,0,0,0,0
127931697,0,34,0,4,3,0,1,100246,3,15,15,0,0,4793,1995.63,3500,4758.86
127931698,0,21,0,2,1,0,1,0,1,3,3,0,0,2000,1179.93,2000,2359.86
127931699,1,20,0,2,9,0,4,10385,12,84,71,1,0,17173,2278.4,4500,5451.56
127931700,0,27,0,2,1,0,1,0,1,2,1,1,0,4000,4533.1,4000,5464.94
127931702,1,27,1,2,3,0,1,8100,1,6,6,0,0,5000,0,5000,5385.9
127931704,1,42,0,2,5,1,5,22901,1,3,2,1,0,4500,4402.89,4500,6119.86
127931706,1,26,0,2,9,0,1,0,1,5,5,0,0,1800,1343.72,1800,2447.52
127931707,1,21,0,3,9,0,1,1000,3,11,10,1,0,5000,3641.82,3000,5690.87
127931709,1,25,0,3,9,0,1,7840,0,0,0,0,0,0,0,0,0
127931712,1,37,0,4,9,0,1,20689,5,26,23,1,0,7268,91.09,2510,3077.91
127931714,1,30,0,4,3,0,2,0,1,4,4,0,0,5000,4348.48,5000,6799.72
127931716,1,39,2,3,9,0,2,0,2,12,10,1,0,4655,0,2655,4042.92
127931717,1,42,0,4,3,0,8,1720,23,131,131,0,0,48909,6651.6,4300,14377.58
127931719,0,39,0,3,3,0,2,50443,1,2,0,1,0,4250,3343.32,4250,5050.92
127931722,1,48,0,4,9,0,1,2279,1,5,4,1,0,3000,2283.33,3000,4079.28
127931725,1,20,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127931726,1,18,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
127931727,1,20,0,2,9,0,1,0,1,2,2,0,0,1200,435.97,1200,1307.91
127931729,1,31,2,4,9,0,1,0,20,89,89,0,0,84023,0,15000,23175.4
127931732,1,31,0,5,3,0,1,0,1,2,2,0,0,3000,2359.8,3000,3539.7
127931733,1,27,2,4,9,0,1,0,3,8,8,0,0,6090,0,2090,2652.72
127931735,1,29,2,2,1,0,8,31401,10,9,9,0,0,3500,0,3500,4079.4
127931739,1,25,0,4,9,0,1,0,3,9,9,0,0,7880,6203.25,5000,6995.26
127931743,1,25,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0
127931745,1,33,0,5,9,0,1,0,10,54,37,1,0,26125,6732.53,6650,9027.49
127931746,1,34,1,2,9,0,4,0,2,6,4,1,0,7399,0,5600,5964.78
127931747,1,27,0,3,9,0,2,0,4,14,14,0,0,6500,1324.93,2040,2510.85
127931748,0,24,0,3,9,0,8,1846,0,0,0,0,0,0,0,0,0
127931749,1,24,0,3,3,0,1,0,3,10,8,1,0,30100,12839.79,13500,17143.47
127931751,1,21,0,3,9,0,1,0,2,5,5,0,0,4095,2901.2,3500,4720.68
127931753,1,36,0,3,9,0,1,17545,3,23,23,0,0,5986,743.04,3700,4573.8
127931755,1,33,0,4,9,0,2,0,14,49,49,0,0,20857,1973.36,3734,6752.67
127931756,1,25,0,2,9,0,1,4074,0,0,0,0,0,0,0,0,0
127931758,0,33,0,2,7,0,1,0,1,5,3,1,0,2000,1493.03,2000,2744.92
127931759,1,34,0,3,3,0,2,0,2,24,20,1,0,3321,0,2321,2495.19
127931761,1,28,0,5,3,0,1,0,1,3,1,1,0,6500,3542.28,6500,7669.56
127931762,1,42,0,2,9,0,1,0,2,17,14,1,0,6199,3039.2,4600,5864.2
127931763,1,29,0,2,9,0,1,1500,4,36,25,1,0,6321,0,2321,3472.98
127931769,1,25,0,3,9,0,1,9700,17,40,29,1,0,37663,8360.18,5000,15319.48
127931770,1,38,0,4,3,0,6,0,5,24,14,1,0,8998,1218.28,3000,4337.88
127931773,1,38,0,5,3,0,1,99481,18,126,106,1,0,50715,1109.79,5800,16223.27
127931774,1,35,0,4,9,0,6,0,0,0,0,0,0,0,0,0,0
127931776,1,43,0,3,9,0,1,0,9,42,20,1,0,43270,19821.39,20000,28961.34
127931780,1,36,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0
127931782,1,32,1,4,9,0,3,0,4,12,8,1,0,12200,5459.31,5000,6160.95
127931786,1,23,0,2,9,0,1,0,8,63,63,0,0,14155,3575.91,4540,7555.47
127931790,1,27,2,3,9,0,6,0,13,86,86,0,0,20822,6707.03,3000,10253.85
127931791,1,45,0,3,3,0,6,0,5,32,16,1,0,16838,1721.36,6000,7822.35
127931793,0,30,0,2,3,0,1,0,2,4,4,0,0,11008,0,9500,12813.38
127931796,1,26,0,4,9,0,1,0,4,40,22,1,0,5874,0,2800,3723.99
127931798,0,26,0,2,1,2,4,0,6,36,32,1,0,9712,2003.55,3000,3800.27
127931800,0,44,0,4,3,0,6,0,3,33,31,1,0,13716,2464.36,6384,8417.88
127931801,0,43,0,3,7,0,4,8979,0,0,0,0,0,0,0,0,0
127931802,1,23,0,3,9,0,1,0,1,2,2,0,0,2350,1848.64,2350,2772.96
127931803,1,30,0,3,9,0,2,0,4,18,17,1,0,9075,2410.75,4000,4569.3
127931808,0,19,0,3,9,0,1,0,1,3,2,1,0,3000,2822.76,3000,4079.88
127931809,1,31,1,3,3,0,1,0,6,34,21,1,0,14989,0,8500,12260.79
127931811,1,30,2,3,6,1,9,47394,8,36,33,1,0,21306,5136.24,9300,10445.04
127931813,1,27,1,3,9,0,2,0,17,98,81,1,0,37189,6617.26,10500,13965.98
127931816,1,31,1,3,9,0,2,1700,12,47,44,1,0,28142,0,4747,10232.23
127931817,1,20,0,2,9,0,2,2041,1,2,1,1,0,1750,0,1750,2090.5
127931819,1,22,0,2,9,2,2,7449,1,2,2,0,0,2500,1966.64,2500,2949.96
127931820,1,23,0,2,9,0,2,0,9,48,38,1,0,8123,1834.57,1513,4800.07
127931821,0,35,0,3,9,0,2,3400,1,5,5,0,0,1600,0,1600,1977.72
127931823,1,45,0,4,9,0,1,0,1,12,6,1,1,3500,0,3500,4312.14
127931824,0,34,0,3,1,0,2,0,23,119,96,1,0,44916,5558.6,7300,12677.55
127931828,0,44,0,3,9,0,2,81509,11,63,63,0,0,23308,7503.03,4000,12447.33
127931832,1,19,0,2,1,0,3,6411,0,0,0,0,0,0,0,0,0
127931837,1,27,1,4,9,0,1,36000,5,6,6,0,0,20420,0,10700,12478.08
127931838,1,37,0,2,9,0,3,0,11,75,45,1,0,26448,0,4861,16741.78
127931840,1,26,0,4,9,0,1,4754,0,0,0,0,0,0,0,0,0
127931841,1,25,0,4,3,0,1,0,1,3,0,1,0,6000,3539.88,6000,7116.08
127931842,1,21,0,3,1,0,1,0,1,4,4,0,0,4500,3730.08,4500,6069.42
127931843,1,23,1,3,7,0,2,0,2,20,16,1,0,28044,1034.88,20000,22307.77
127931844,1,29,0,4,9,0,1,833,6,16,16,0,0,9391,1671.74,2200,4374.08
127931845,0,35,0,3,9,0,1,0,5,29,27,1,0,21670,11131.11,9500,12536.27
127931846,1,28,0,4,7,0,6,0,1,4,4,0,0,1500,1279.52,1500,2039.89
127931847,0,30,0,5,9,0,1,33974,1,4,4,0,0,7500,2902.08,7500,8706.24
127931849,1,21,0,4,9,0,1,0,7,28,27,1,0,12959,0,5000,5792.13
127931850,0,28,0,2,9,0,1,17050,7,33,33,0,0,32809,9585.02,12000,14234.16
127931851,1,28,0,3,9,0,3,0,3,10,8,1,0,3454,890.7,1500,1911.93
127931853,1,37,0,3,3,0,8,0,11,68,33,1,0,28051,3831.63,5000,11440.66
127931862,0,40,1,4,11,1,5,92666,11,97,91,1,0,47656,8569.9,12971,20915.08
127931864,0,26,0,0,1,0,1,0,32,60,59,1,0,3900,0,1000,4071.04
127931865,1,28,2,3,9,0,1,0,12,51,36,1,0,24600,2344,6000,10367.17
127931867,1,34,0,2,9,0,1,0,5,31,31,0,0,22777,3645.6,7100,7892.4
127931868,1,22,0,2,9,0,1,0,1,3,2,1,0,3300,3365.91,3300,4487.88
127931870,1,31,0,3,9,0,1,14440,0,0,0,0,0,0,0,0,0
127931871,0,32,0,3,3,2,1,501,13,103,102,1,0,41801,5267.02,10000,14725.05
127931872,1,24,0,3,9,0,1,5000,1,2,2,0,0,1000,0,1000,1359.72
127931873,1,28,0,3,3,2,1,5357,2,9,9,0,0,8000,3932.88,5000,6349.32
127931874,1,32,0,5,1,0,4,4967,16,93,89,1,0,32060,3410.91,3296,11953.55
127931875,0,45,0,4,9,0,1,0,0,0,0,0,0,0,0,0,0
127931878,0,38,0,2,1,0,1,0,1,8,1,1,1,4500,0,4500,6139.06
127931879,1,30,0,4,9,0,1,0,3,5,5,0,0,3100,0,1100,2232.26
127931881,1,25,1,4,9,0,2,69199,9,87,84,1,0,31435,10068.3,12800,16254.45
127931883,1,40,0,3,9,0,1,0,1,6,6,0,0,2000,0,2000,2719.48
127931885,0,24,0,2,9,0,1,18215,0,0,0,0,0,0,0,0,0
127931886,1,25,0,4,9,0,2,57971,12,72,71,1,0,36106,6631.11,8000,12720.64
127931888,0,24,0,3,9,0,1,0,4,15,12,1,0,3661,349.28,1000,1235.91
127931890,1,51,0,4,5,1,5,0,18,112,85,1,1,74083,0,12000,9874.25
127931892,1,23,0,3,9,0,3,816,14,74,55,1,0,25030,3933.72,5000,11208.28
127931893,1,25,0,4,9,0,1,0,9,36,36,0,0,50836,8408.91,10590,13440
127931894,1,37,0,4,9,0,3,0,7,38,32,1,0,8968,2752.64,3000,6218.21
127931895,1,28,1,4,3,0,8,4098,6,24,17,1,0,25586,13476.64,7800,14758.79
127931896,1,27,0,3,9,0,3,0,30,166,165,0,0,57950,0,10000,23851.42
127931897,1,31,0,4,3,0,1,0,2,13,9,1,0,1756,742.2,1250,1699.55
127931898,1,26,0,4,9,0,6,0,10,54,53,1,0,17838,4783.14,6100,9772.08
127931899,0,20,0,3,9,0,3,0,4,15,15,0,0,3170,486.16,920,1167.45
127931900,0,36,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127931901,1,36,0,4,7,2,6,0,6,14,14,0,0,19431,0,5000,7585.59
127931902,1,30,0,3,9,0,1,0,7,57,57,0,0,26121,0,6828,11496.21
127931903,1,30,2,4,9,0,1,162244,5,22,22,0,0,19401,0,9500,10618.89
127931904,0,30,0,3,9,0,8,9278,2,11,10,0,0,4614,2710.77,4000,4928.82
127931906,1,25,1,4,9,2,1,0,1,5,5,0,0,2500,0,2500,3264.64
127931908,0,25,0,2,9,0,1,0,1,6,6,0,0,12000,0,12000,13708.02
127931909,0,22,0,2,9,0,3,1435,0,0,0,0,0,0,0,0,0
127931910,1,37,0,4,9,0,6,7100,7,33,32,1,0,16334,0,6087,12014.75
127931913,1,20,0,2,9,0,1,0,2,4,4,0,0,1258,0,750,871.47
127931914,1,26,0,4,9,0,2,0,7,33,19,1,0,12592,2135.78,3700,4663.59
127931915,0,32,2,3,9,0,1,279134,8,55,53,1,0,37954,8358.08,11540,14954.34
127931916,0,24,1,3,9,0,1,5380,5,60,23,1,1,13188,0,3254,9091.71
127931917,1,27,1,4,9,0,6,0,10,58,47,1,0,49513,12530.47,12000,20209.61
127931918,1,34,0,2,9,0,4,0,12,65,65,0,0,19531,3420.78,2437,7443.12
127931920,1,27,0,2,7,0,1,0,1,12,12,0,0,1200,0,1200,1631.64
127931921,0,21,0,4,9,0,2,2471,11,29,29,0,0,18949,5126.4,4250,5126.4
127931923,1,26,0,2,9,0,1,0,8,61,38,1,1,14778,0,4900,6857.85
127931926,1,25,0,3,3,0,1,0,5,45,35,1,0,11457,0,3827,8157.34
127931927,0,28,0,4,1,0,1,0,2,17,17,0,0,3498,272.42,3498,4903.56
127931928,1,29,0,3,9,0,1,0,3,30,16,1,0,5788,0,3422,4671.07
127931929,1,41,0,1,1,0,1,0,1,7,7,0,0,1000,554,1000,1359.6
127931933,1,18,0,3,9,0,3,0,0,0,0,0,0,0,0,0,0
127931935,1,18,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0
127931936,1,45,0,4,9,0,1,22983,19,126,105,1,0,71390,5029.78,19000,31878.76
127931945,1,25,1,2,9,0,1,0,9,43,38,1,0,19138,6291.39,4800,7805.13
127931948,1,32,0,2,5,1,5,0,4,37,35,1,0,6602,0,3400,3831.64
127931949,1,29,0,4,9,0,1,0,3,30,26,1,0,14425,0,7000,7718.62
127931951,0,24,0,3,9,0,8,17208,5,39,36,1,0,10090,0,4000,8414.45
127931952,1,46,0,4,1,0,1,136567,8,44,41,1,0,17400,3283.9,6500,7822.47
127931953,0,25,0,1,1,0,1,0,1,2,0,1,0,4750,5383.2,4750,6485.36
127931954,0,23,0,3,9,0,1,0,1,7,7,0,0,2000,1045.55,2000,2719.32
127931955,1,21,0,3,9,0,4,0,0,0,0,0,0,0,0,0,0
127931957,1,20,0,1,9,0,1,0,2,10,9,1,0,2645,1576.47,2000,2719.24
127931958,1,26,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0
127931964,1,29,1,3,9,0,1,0,3,36,16,1,0,12114,0,8500,9546.6
