ID,性别,性别2,年龄,注册时间,文化程度,文化程度2,毕业院校,学习形式,征信记录,借款用途,还款来源,工作信息,收入情况,收入情况2,网络借贷平台待还余额,成功借款次数,成功还款次数,正常还清次数,逾期（0-15天）还清次数,逾期（15天以上）还清次数,资金运用情况,其他事项,累计借款金额,待还金额,单笔最高借款金额,历史最高负债
127935725,女,2,30,2016/5/17,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,4,暂未提供,1,4,4,0,0,日常消费,暂无,14900,11854.24,14900,17781.36
127935726,男,1,31,2016/8/22,专科,2,陕西师范大学,网络教育,暂未提供,日常消费,经营收入,私营业主,5000-8000（含5000）,3,暂未提供,2,18,17,1,0,日常消费,暂无,14850,0,10000,11461.68
127935729,男,1,30,2018/7/18,无,1,无,无,暂未提供,医疗,薪资收入,工薪族,暂未提供,0,暂未提供,0,0,0,0,0,医疗,暂无,0,0,0,0
127935730,男,1,28,2016/5/26,无,1,无,无,暂未提供,装修,薪资收入,私营业主,2000-5000（含2000）,2,暂未提供,2,13,13,0,0,装修,暂无,10900,1847.8,7000,8875.08
127935731,男,1,24,2016/4/26,无,1,无,无,暂未提供,旅游,薪资收入,暂未提供,5000-8000（含5000）,3,"9,681.00",1,2,2,0,0,旅游,暂无,500,393.28,500,589.92
127935733,男,1,32,2017/6/26,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,8000-15000（含8000）,4,暂未提供,3,21,20,1,0,日常消费,暂无,11382,3906.3,5500,6535.48
127935736,男,1,33,2018/5/30,专科(高职),2,山西综合职业技术学院,普通,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,"1,819.00",0,0,0,0,0,日常消费,暂无,0,0,0,0
127935737,男,1,30,2016/10/25,无,1,无,无,无逾期,医疗,薪资收入,暂未提供,5000-8000（含5000）,3,"25,583.00",9,50,49,1,0,医疗,暂无,29907,4457.49,8500,11422.11
127935738,男,1,32,2016/8/3,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,8000-15000（含8000）,4,暂未提供,4,24,20,4,0,日常消费,暂无,11833,0,6000,6798.76
127935743,女,2,39,2016/8/19,无,1,无,无,暂未提供,医疗,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,1,6,6,0,0,医疗,暂无,2000,1329.72,2000,2719.44
127935744,男,1,27,2017/1/18,无,1,无,无,暂未提供,旅游,经营收入,私营业主,8000-15000（含8000）,4,暂未提供,1,3,3,0,0,旅游,暂无,1800,1061.94,1800,2123.88
127935745,男,1,23,2016/10/2,专科,2,湖南软件职业学院,普通,暂未提供,日常消费,经营收入,暂未提供,5000-8000（含5000）,3,暂未提供,16,89,83,6,0,日常消费,暂无,27568,8636.99,5500,13953.74
127935746,女,2,23,2018/4/9,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,"12,780.00",1,5,4,1,0,日常消费,暂无,4000,2916.13,4000,5439.06
127935748,男,1,20,2016/1/16,无,1,无,无,暂未提供,医疗,薪资收入,私营业主,2000-5000（含2000）,2,暂未提供,3,21,21,0,0,医疗,暂无,4750,1189.48,2750,3354.33
127935752,男,1,21,2017/3/15,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,1,12,8,1,3,日常消费,暂无,1500,0,1500,2049.88
127935753,男,1,21,2017/2/25,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,1,3,3,0,0,日常消费,暂无,500,294.93,500,589.86
127935754,男,1,38,2017/9/24,无,1,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,3,暂未提供,2,12,1,11,0,日常消费,暂无,4500,792.72,2500,3014.12
127935759,女,2,31,2016/9/22,专科（高职）,2,湖北三峡职业技术学院,普通,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,3,暂未提供,11,48,34,11,0,日常消费,暂无,23704,0,5654,11483.82
127935760,男,1,25,2015/7/24,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,6,40,11,22,7,日常消费,暂无,11860,0,5000,2397.55
127935764,女,2,23,2017/7/28,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,"8,000.00",0,0,0,0,0,日常消费,暂无,0,0,0,0
127935766,男,1,25,2016/3/12,专科,2,黔南民族职业技术学院,普通,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,7,29,16,8,0,日常消费,暂无,9800,0,4000,4629.74
127935768,男,1,32,2018/3/20,无,1,无,无,暂未提供,医疗,个人存款,私营业主,5000-8000（含5000）,3,暂未提供,1,5,5,0,0,医疗,暂无,9000,6561.38,9000,12238.08
127935771,男,1,36,2016/9/4,无,1,无,无,暂未提供,医疗,薪资收入,暂未提供,5000-8000（含5000）,3,"1,574.00",6,33,20,13,0,医疗,暂无,11994,613.52,3500,4441.75
127935772,男,1,28,2018/1/6,无,1,无,无,暂未提供,装修,个人存款,暂未提供,5000-8000（含5000）,3,"43,237.00",2,11,8,3,0,装修,暂无,3968,2063.46,3000,4089.2
127935781,女,2,29,2017/2/13,专科,2,杭州师范大学,成人,暂未提供,医疗,经营收入,私营业主,8000-15000（含8000）,4,"10,443.00",1,4,3,1,0,医疗,暂无,10000,9449.22,10000,12434.7
127935783,男,1,26,2016/9/8,无,1,无,无,暂未提供,生产经营,经营收入,暂未提供,8000-15000（含8000）,4,暂未提供,22,144,106,37,0,生产经营,暂无,32477,3686.67,5290,8948.01
127935784,男,1,24,2018/2/4,无,1,无,无,暂未提供,装修,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,2,9,8,1,0,装修,暂无,1500,0,1000,1179.82
127935785,男,1,19,2017/7/23,无,1,无,无,无逾期,医疗,薪资收入,私营业主,2000-5000（含2000）,2,暂未提供,2,14,14,0,0,医疗,暂无,6966,0,3966,7474.62
127935788,男,1,19,2017/7/17,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,"1,300.00",3,9,8,1,0,日常消费,暂无,2581,0,1381,2484.92
127935791,男,1,45,2016/2/27,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,4,"53,734.00",37,165,165,0,0,日常消费,暂无,83395,3562.46,5000,19522.13
127935794,男,1,30,2016/2/16,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,"1,500.00",0,0,0,0,0,日常消费,暂无,0,0,0,0
127935795,女,2,22,2017/9/9,无,1,无,无,暂未提供,日常消费,个人存款,暂未提供,2000-5000（含2000）,2,暂未提供,4,27,27,0,0,日常消费,暂无,4792,2374.39,2000,3980.9
127935797,男,1,26,2016/5/15,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,2000以下,1,"58,441.00",4,21,21,0,0,日常消费,暂无,15786,7389.35,7234,13661.46
127935800,男,1,30,2016/9/1,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,15000及以上,5,暂未提供,3,22,22,0,0,日常消费,暂无,21020,5087.35,9500,10964.64
127935801,女,2,18,2018/9/11,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,0,0,0,0,0,日常消费,暂无,0,0,0,0
127935802,男,1,26,2016/12/29,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,5000-8000（含5000）,3,暂未提供,10,64,63,1,0,日常消费,暂无,14768,3839.05,3000,7701.95
127935803,男,1,25,2016/8/28,专科,2,河北传媒学院,普通全日制,暂未提供,日常消费,薪资收入,暂未提供,15000及以上,5,暂未提供,19,74,72,2,0,日常消费,暂无,89105,12106.5,12000,20076.98
127935805,男,1,29,2017/3/16,无,1,无,无,暂未提供,装修,薪资收入,暂未提供,8000-15000（含8000）,4,暂未提供,8,21,16,3,0,装修,暂无,14555,0,9500,13043.68
127935807,女,2,35,2017/11/13,无,1,无,无,暂未提供,装修,经营收入,暂未提供,5000-8000（含5000）,3,暂未提供,1,6,4,2,0,装修,暂无,4000,0,4000,4606.41
127935809,男,1,46,2015/12/4,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,1,3,1,1,1,日常消费,暂无,1500,0,1500,1876.82
127935810,男,1,28,2017/8/23,无,1,无,无,暂未提供,医疗,个人存款,暂未提供,5000-8000（含5000）,3,暂未提供,1,2,2,0,0,医疗,暂无,3300,0,3300,3893.88
127935812,女,2,19,2016/11/18,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,4,暂未提供,2,8,8,0,0,日常消费,暂无,1500,0,750,852.24
127935813,男,1,27,2016/12/2,无,1,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,3,"8,097.00",0,0,0,0,0,日常消费,暂无,0,0,0,0
127935817,女,2,35,2017/2/15,无,1,无,无,暂未提供,旅游,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,9,54,49,3,0,旅游,暂无,31776,9389.58,8000,15911.64
127935818,女,2,41,2016/9/18,无,1,无,无,暂未提供,装修,经营收入,私营业主,8000-15000（含8000）,4,"2,100.00",14,95,62,33,0,装修,暂无,42668,5593.41,8000,12104.25
127935821,男,1,23,2017/11/12,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,5000-8000（含5000）,3,暂未提供,2,11,11,0,0,日常消费,暂无,3682,2719.11,2000,4070.7
127935822,男,1,25,2015/9/24,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,15000及以上,5,"18,706.00",1,3,2,1,0,日常消费,暂无,8400,7872.3,8400,11459.27
127935823,男,1,35,2017/10/21,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,9,36,34,2,0,日常消费,暂无,15500,4233.04,6500,8039.59
127935824,男,1,25,2017/3/29,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,"4,000.00",8,49,49,0,0,日常消费,暂无,22526,5336.44,5800,10843.12
127935825,男,1,27,2015/12/8,无,1,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,3,暂未提供,13,59,52,7,0,日常消费,暂无,26602,660.65,4577,10359.55
127935826,女,2,24,2017/6/8,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,13,60,58,2,0,日常消费,暂无,26429,7514.12,5308,9177.48
127935827,女,2,29,2017/8/4,专科(高职),2,浙江旅游职业学院,普通,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,"23,844.00",8,30,30,0,0,日常消费,暂无,12379,3802.51,3000,5077.61
127935828,男,1,24,2016/1/19,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,1,3,2,1,0,日常消费,暂无,1000,0,1000,1177.57
127935829,男,1,23,2018/3/15,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,"1,660.00",1,3,3,0,0,日常消费,暂无,2850,1681.47,2850,3362.94
127935834,男,1,24,2016/4/8,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,5000-8000（含5000）,3,暂未提供,18,91,70,21,0,日常消费,暂无,44183,6315.15,10500,12089.1
127935835,男,1,24,2016/7/16,无,1,无,无,暂未提供,旅游,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,5,42,41,1,0,旅游,暂无,22556,1749.99,6785,10511.7
127935837,男,1,30,2017/10/15,本科,3,闽江学院,普通,暂未提供,日常消费,薪资收入,暂未提供,15000及以上,5,"18,481.00",1,4,4,0,0,日常消费,暂无,3500,2985.6,3500,4759.83
127935838,男,1,28,2017/5/6,无,1,无,无,暂未提供,医疗,薪资收入,暂未提供,5000-8000（含5000）,3,"4,431.00",3,15,12,3,0,医疗,暂无,7220,2573.3,3000,4217.02
127935840,女,2,29,2016/10/8,无,1,无,无,暂未提供,装修,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,14,108,77,25,0,装修,暂无,18651,0,2509,10323.73
127935841,男,1,25,2016/11/17,专科,2,烟台南山学院,普通,无逾期,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,0,0,0,0,0,日常消费,暂无,0,0,0,0
127935842,男,1,23,2018/2/6,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,2,8,8,0,0,日常消费,暂无,15000,11095.68,13000,17674.44
127935846,男,1,21,2017/5/30,无,1,无,无,暂未提供,医疗,薪资收入,私营业主,2000-5000（含2000）,2,"10,219.00",12,76,37,35,0,医疗,暂无,19829,5253.12,3724,10404.03
127935847,女,2,27,2018/6/5,无,1,无,无,暂未提供,医疗,薪资收入,暂未提供,8000-15000（含8000）,4,暂未提供,2,7,6,1,0,医疗,暂无,12546,10938.16,9500,12410.26
127935848,女,2,22,2016/4/1,专科,2,广州中医药大学,成人,暂未提供,装修,薪资收入,暂未提供,2000-5000（含2000）,2,"6,000.00",24,110,76,33,0,装修,暂无,48398,9500.86,9200,17203.22
127935849,男,1,26,2016/12/7,无,1,无,无,暂未提供,日常消费,个人存款,暂未提供,5000-8000（含5000）,3,395,1,2,2,0,0,日常消费,暂无,1000,0,1000,1213.38
127935850,女,2,23,2016/12/15,无,1,无,无,暂未提供,医疗,薪资收入,暂未提供,2000-5000（含2000）,2,"3,769.00",1,2,2,0,0,医疗,暂无,3000,2385.58,3000,3539.88
127935851,男,1,25,2018/7/4,本科,3,嘉应学院,普通,暂未提供,装修,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,1,2,1,1,0,装修,暂无,15000,15075.9,15000,18139.28
127935852,男,1,24,2018/4/27,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,5000-8000（含5000）,3,"87,563.00",0,0,0,0,0,日常消费,暂无,0,0,0,0
127935853,男,1,44,2016/10/19,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,"1,500.00",1,5,3,2,0,日常消费,暂无,2500,1902.74,2500,3399.34
127935854,男,1,34,2017/7/6,本科,3,东莞理工学院,普通,暂未提供,日常消费,经营收入,私营业主,15000及以上,5,暂未提供,4,25,24,1,0,日常消费,暂无,9122,3113.99,3500,4317.51
127935855,男,1,33,2015/10/20,无,1,无,无,有逾期,其他贷款,日常消费,薪资收入,5000-8000（含5000）,3,"9,586.00",24,151,144,6,0,日常消费,暂无,57845,0,5856,16937.3
127935860,男,1,35,2016/4/4,专科,2,西南财经大学,网络教育,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,0,0,0,0,0,日常消费,暂无,0,0,0,0
127935862,女,2,23,2018/7/13,专科,2,青海畜牧兽医职业技术学院,普通,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,3,"7,100.00",1,2,2,0,0,日常消费,暂无,7100,5585.36,7100,8378.04
127935863,男,1,33,2016/5/6,专科,2,徐州建筑职业技术学院,普通,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,13,96,95,1,0,日常消费,暂无,18059,0,3638,10908.51
127935864,男,1,31,2016/10/13,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,8000-15000（含8000）,4,"29,044.00",1,0,0,0,0,日常消费,暂无,2300,2506.86,2300,2506.86
127935867,男,1,33,2016/3/31,无,1,无,无,暂未提供,旅游,个人存款,暂未提供,8000-15000（含8000）,4,暂未提供,1,2,2,0,0,旅游,暂无,4000,4533.2,4000,5439.84
127935868,男,1,49,2017/6/29,无,1,无,无,无逾期,日常消费,薪资收入,私营业主,8000-15000（含8000）,4,"22,875.00",0,0,0,0,0,日常消费,暂无,0,0,0,0
127935870,男,1,22,2017/3/1,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,5,21,21,0,0,日常消费,暂无,10492,0,3270,3596.79
127935871,男,1,27,2017/7/7,无,1,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,3,暂未提供,1,12,12,0,0,日常消费,暂无,2400,0,2400,2966.76
127935872,男,1,31,2016/7/20,专科,2,青岛黄海职业学院,成人,有逾期,信用卡，其他贷款,装修,薪资收入,8000-15000（含8000）,4,暂未提供,13,88,87,1,0,装修,暂无,17205,2977.77,2700,6778.79
127935873,男,1,30,2017/12/11,无,1,无,无,暂未提供,日常消费,经营收入,私营业主,15000及以上,5,暂未提供,4,11,11,0,0,日常消费,暂无,9397,5927.55,5000,6798.84
127935876,女,2,24,2016/9/9,无,1,无,无,暂未提供,兼职创业,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,2,12,11,1,0,兼职创业,暂无,14917,0,12000,14234.16
127935877,男,1,34,2016/3/18,专科,2,河北科技大学,成人,暂未提供,日常消费,个人存款,暂未提供,8000-15000（含8000）,4,暂未提供,10,76,68,7,0,日常消费,暂无,20604,6143.23,3495,10753.02
127935878,男,1,21,2017/7/8,无,1,无,无,暂未提供,医疗,个人存款,暂未提供,2000-5000（含2000）,2,暂未提供,14,72,72,0,0,医疗,暂无,14818,4459.69,3000,6202.84
127935879,男,1,40,2017/2/18,无,1,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,3,暂未提供,2,9,7,2,0,日常消费,暂无,11400,0,6000,6740.34
127935880,女,2,30,2016/12/27,无,1,无,无,暂未提供,旅游,经营收入,暂未提供,8000-15000（含8000）,4,暂未提供,5,24,18,6,0,旅游,暂无,9159,0,3700,4974.18
127935881,女,2,28,2016/4/26,专科,2,中央广播电视大学,成人,无逾期,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,"45,909.00",24,144,128,16,0,日常消费,暂无,49134,4307.22,5843,15198.65
127935883,女,2,28,2016/4/17,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,"31,975.00",16,78,73,5,0,日常消费,暂无,47380,5224.5,7800,16762.4
127935885,男,1,22,2017/9/7,无,1,无,无,暂未提供,日常消费,薪资收入,私营业主,5000-8000（含5000）,3,暂未提供,2,18,17,1,0,日常消费,暂无,6792,0,5000,7031.02
127935887,男,1,23,2017/6/19,无,1,无,无,暂未提供,旅游,个人存款,暂未提供,2000-5000（含2000）,2,暂未提供,2,10,10,0,0,旅游,暂无,2350,891.9,1350,1713.42
127935890,男,1,33,2016/9/26,无,1,无,无,暂未提供,医疗,个人存款,私营业主,5000-8000（含5000）,3,暂未提供,10,85,51,29,0,医疗,暂无,33030,2034,7000,15500.89
127935891,男,1,31,2015/12/27,无,1,无,无,暂未提供,装修,经营收入,私营业主,8000-15000（含8000）,4,暂未提供,17,125,125,0,0,装修,暂无,39658,6093.98,6229,14923.42
127935892,女,2,32,2016/3/17,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,"31,152.00",18,73,72,1,0,日常消费,暂无,24179,3171,6000,7710.49
127935893,男,1,21,2018/4/20,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,1,3,3,0,0,日常消费,暂无,3000,3059.91,3000,4079.88
127935895,男,1,25,2018/3/31,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,"4,634.00",2,6,5,1,0,日常消费,暂无,2039,1530.19,1039,2129.16
127935896,男,1,22,2016/8/22,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,2000-5000（含2000）,2,暂未提供,3,15,14,1,0,日常消费,暂无,3972,518.43,1664,3274.59
127935898,女,2,29,2017/8/12,无,1,无,无,暂未提供,生产经营,经营收入,私营业主,15000及以上,5,"21,422.00",6,28,24,4,0,生产经营,暂无,36764,8020.97,11000,13262.02
127935899,男,1,32,2017/2/24,专科(高职),2,重庆职业技术学院,普通,无逾期,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,1,3,3,0,0,日常消费,暂无,8500,0,8500,9548.82
127935902,女,2,43,2016/12/31,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,"364,826.00",1,1,1,0,0,日常消费,暂无,1000,0,1000,1089.9
127935904,女,2,50,2018/6/26,无,1,无,无,暂未提供,日常消费,薪资收入,暂未提供,5000-8000（含5000）,3,暂未提供,0,0,0,0,0,日常消费,暂无,0,0,0,0
127935905,男,1,30,2017/4/30,无,1,无,无,暂未提供,兼职创业,薪资收入,暂未提供,8000-15000（含8000）,4,暂未提供,6,30,30,0,0,兼职创业,暂无,19100,0,5400,9900.65
127935906,女,2,55,2017/7/12,无,1,无,无,暂未提供,生产经营,经营收入,私营业主,15000及以上,5,暂未提供,3,17,17,0,0,生产经营,暂无,14602,3702.51,5500,7097.84
127935907,女,2,38,2017/9/13,无,1,无,无,暂未提供,旅游,经营收入,私营业主,15000及以上,5,暂未提供,2,6,3,3,0,旅游,暂无,8500,4702.5,6000,7655.41
